,author_x,category_x,commentCount_x,isComplete_x,numOfchap_x,pic_x,ratingCount_x,tag_x,title_x,viewer_x,new_title_x,hashtag,author_y,category_y,commentCount_y,isComplete_y,numOfchap_y,pic_y,ratingCount_y,tag_y,title_y,viewer_y,new_title_y
4002,lukmee_mee◑﹏◐,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/407704/637212576885780856-story.jpg,5,"นัมจุนเคะ,Nc",รวม Nc 20+ ของเรื่อง นัมจุนคนแบ๊ววว #ทีมนัมจุนเคะ,712,รวม,ทีมนัมจุนเคะ,lukmee_mee◑﹏◐,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/407704/637212576885780856-story.jpg,5,"นัมจุนเคะ,Nc",รวม Nc 20+ ของเรื่อง นัมจุนคนแบ๊ววว #ทีมนัมจุนเคะ,712,รวม
4003,Shb,นิยาย y,0,,4,https://cdn-th.tunwalai.net/files/story/407997/637213114117456166-story.jpg,7,"JARK,เสือยิ้ม",#เสือยิ้ม ☺︎︎,267,,เสือยิ้ม,Shb,นิยาย y,0,,4,https://cdn-th.tunwalai.net/files/story/407997/637213114117456166-story.jpg,7,"JARK,เสือยิ้ม",#เสือยิ้ม ☺︎︎,267,
4004,Lita_litabooti,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/408611/637214014295441924-story.jpg,18,"นิยายวาย, พอร์ชต้น, น่ารักๆ",นายพฤกษ์ของคุณพชลธร  #พอร์ชต้น,704,นายพฤกษ์ของคุณพชลธร,พอร์ชต้น,Lita_litabooti,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/408611/637214014295441924-story.jpg,18,"นิยายวาย, พอร์ชต้น, น่ารักๆ",นายพฤกษ์ของคุณพชลธร  #พอร์ชต้น,704,นายพฤกษ์ของคุณพชลธร
4005,สายน้ำใส,นิยาย y,0,,2,https://cdn-th.tunwalai.net/files/story/408942/637214366368721256-story.jpg,7,#พี่เล #น้องที #เจ้าชาเย็น #นิยายวาย,พี่ครับชอบผมกลับด้วยนะครับ #พี่เลน้องที,214,พี่ครับชอบผมกลับด้วยนะครับ,พี่เลน้องที,สายน้ำใส,นิยาย y,0,,2,https://cdn-th.tunwalai.net/files/story/408942/637214366368721256-story.jpg,7,#พี่เล #น้องที #เจ้าชาเย็น #นิยายวาย,พี่ครับชอบผมกลับด้วยนะครับ #พี่เลน้องที,214,พี่ครับชอบผมกลับด้วยนะครับ
4006,~ Bloating ~,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/409043/637214473818421590-story.jpg,10,ผู้ชายคนนั้น ที่สวยหลังบ้านผม,ผู้ชายคนนั้น...ที่สวนหลังบ้านผม | BL#นายเอกอายุเข้าเลขแล้ว,134,ผู้ชายคนนั้นที่สวนหลังบ้านผม,นายเอกอายุเข้าเลขแล้ว,~ Bloating ~,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/409043/637214473818421590-story.jpg,10,ผู้ชายคนนั้น ที่สวยหลังบ้านผม,ผู้ชายคนนั้น...ที่สวนหลังบ้านผม | BL#นายเอกอายุเข้าเลขแล้ว,134,ผู้ชายคนนั้นที่สวนหลังบ้านผม
4007,Noomwan,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/409080/637214543145076777-story.jpg,6,หลงหมอก,#หลงหมอก,181,,หลงหมอก,Noomwan,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/409080/637214543145076777-story.jpg,6,หลงหมอก,#หลงหมอก,181,
4008,วาย(Y)ร้าย,นิยาย y,5,,2,https://cdn-th.tunwalai.net/files/story/409234/637214921031525099-story.jpg,16,"มาเฟีย,เมียฟราน,Y,วาย,ฟรานซิส,ซาน",มาเฟีย #เมียฟราน (18+),"1,320",มาเฟีย,เมียฟราน,วาย(Y)ร้าย,นิยาย y,5,,2,https://cdn-th.tunwalai.net/files/story/409234/637214921031525099-story.jpg,16,"มาเฟีย,เมียฟราน,Y,วาย,ฟรานซิส,ซาน",มาเฟีย #เมียฟราน (18+),"1,320",มาเฟีย
4009,butterfly8ffect & andThe8,นิยาย y,5,,3,https://cdn-th.tunwalai.net/files/story/409690/637249436509614226-story.jpg,15,,#กลวิธีพิชิตใจวิญญาณร้าย [yaoi/bl/จีนโบราณ],"1,890",,กลวิธีพิชิตใจวิญญาณร้าย,butterfly8ffect & andThe8,นิยาย y,5,,3,https://cdn-th.tunwalai.net/files/story/409690/637249436509614226-story.jpg,15,,#กลวิธีพิชิตใจวิญญาณร้าย [yaoi/bl/จีนโบราณ],"1,890",
4010,53Hz.,นิยาย y,0,,4,https://cdn-th.tunwalai.net/files/story/410076/637216131542323931-story.jpg,7,"กอดกันต์,yaoi",#กอดกันต์ | yaoi,284,,กอดกันต์,53Hz.,นิยาย y,0,,4,https://cdn-th.tunwalai.net/files/story/410076/637216131542323931-story.jpg,7,"กอดกันต์,yaoi",#กอดกันต์ | yaoi,284,
4011,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/410303/637216586463763091-story.jpg,6,NC #บชหลินฮุน #หลินฮุน ตอน 10 (END) แฟน,NC #บชหลินฮุน #หลินฮุน ตอน 10 (END) แฟน,207,,บชหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/410303/637216586463763091-story.jpg,6,NC #บชหลินฮุน #หลินฮุน ตอน 10 (END) แฟน,NC #บชหลินฮุน #หลินฮุน ตอน 10 (END) แฟน,207,
4012,เเมวเเต่ง,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/410395/637216706582951039-story.jpg,17,เพราะเราบังเอิญมาคู่กัน,เพราะเราบังเอิญมาคู่กัน#เพราะเราคู่กัน,"6,404",เพราะเราบังเอิญมาคู่กัน,เพราะเราคู่กัน,เเมวเเต่ง,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/410395/637216706582951039-story.jpg,17,เพราะเราบังเอิญมาคู่กัน,เพราะเราบังเอิญมาคู่กัน#เพราะเราคู่กัน,"6,404",เพราะเราบังเอิญมาคู่กัน
4013,PileApple,นิยาย y,6,,7,https://cdn-th.tunwalai.net/files/story/410621/637224763230307450-story.jpg,9,"นิยายวาย,โหด,เลว,เพลิงบรรลัยกันต์",[Yaoi] #เพลิงบรรลัยกันต์,"1,020",,เพลิงบรรลัยกันต์,PileApple,นิยาย y,6,,7,https://cdn-th.tunwalai.net/files/story/410621/637224763230307450-story.jpg,9,"นิยายวาย,โหด,เลว,เพลิงบรรลัยกันต์",[Yaoi] #เพลิงบรรลัยกันต์,"1,020",
4014,Zer​Zhizz​,นิยาย y,0,,3,https://cdn-th.tunwalai.net/files/story/410836/637217436841286877-story.jpg,6,"บังคับให้รัก,ZerZhizz,MayBe,Yaoi,นิยายวาย,ลูเซี่ยน,คีย์",#บังคับให้รัก#,413,,บังคับให้รัก,Zer​Zhizz​,นิยาย y,0,,3,https://cdn-th.tunwalai.net/files/story/410836/637217436841286877-story.jpg,6,"บังคับให้รัก,ZerZhizz,MayBe,Yaoi,นิยายวาย,ลูเซี่ยน,คีย์",#บังคับให้รัก#,413,
4015,Star_Diamond,นิยาย y,0,,12,https://cdn-th.tunwalai.net/files/story/410914/637217556934735882-story.jpg,17,นิยายวาย,My boyfriend #แฟนน้องดุ 'yaoi,"6,149",,แฟนน้องดุ,Star_Diamond,นิยาย y,0,,12,https://cdn-th.tunwalai.net/files/story/410914/637217556934735882-story.jpg,17,นิยายวาย,My boyfriend #แฟนน้องดุ 'yaoi,"6,149",
4016,GG_P4Y,นิยาย y,18,จบ,40,https://cdn-th.tunwalai.net/files/story/411380/637227873747965411-story.jpg,110,"บอดี้การ์ดสุดซื่อ,VKook,KookV,มาเฟีย,แฟนตาซี",บอดี้การ์ดสุดซื่อ #VKook #KookV #มาเฟีย #แฟนตาซี,"28,013",บอดี้การ์ดสุดซื่อ,มาเฟีย,GG_P4Y,นิยาย y,18,จบ,40,https://cdn-th.tunwalai.net/files/story/411380/637227873747965411-story.jpg,110,"บอดี้การ์ดสุดซื่อ,VKook,KookV,มาเฟีย,แฟนตาซี",บอดี้การ์ดสุดซื่อ #VKook #KookV #มาเฟีย #แฟนตาซี,"28,013",บอดี้การ์ดสุดซื่อ
4017,Perthris,นิยาย y,193,จบ,32,https://cdn-th.tunwalai.net/files/story/411418/637244612462669287-story.jpg,647,ซันริว เม็กไวท์ คุณทำหัวใจผมติดบั๊ก วิศวะ นิยายวาย 18+ NC Yaoi BL Boylove นิยายตลก,My Error คุณทำหัวใจผมติดบั๊ก #อาทิตย์โอบมังกร,"462,270",คุณทำหัวใจผมติดบั๊ก,อาทิตย์โอบมังกร,Perthris,นิยาย y,193,จบ,32,https://cdn-th.tunwalai.net/files/story/411418/637244612462669287-story.jpg,647,ซันริว เม็กไวท์ คุณทำหัวใจผมติดบั๊ก วิศวะ นิยายวาย 18+ NC Yaoi BL Boylove นิยายตลก,My Error คุณทำหัวใจผมติดบั๊ก #อาทิตย์โอบมังกร,"462,270",คุณทำหัวใจผมติดบั๊ก
4018,rattapoom,นิยาย y,0,จบ,12,https://cdn-th.tunwalai.net/files/story/411685/637218728814048167-story.jpg,15,"ไบร์ทวิน,ไบร์ท,วิน",I LOVE YOU #ไบร์ท​วิน,"4,667",,ไบร์ท,rattapoom,นิยาย y,0,จบ,12,https://cdn-th.tunwalai.net/files/story/411685/637218728814048167-story.jpg,15,"ไบร์ทวิน,ไบร์ท,วิน",I LOVE YOU #ไบร์ท​วิน,"4,667",
4019,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411908/637219255046088391-story.jpg,5,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,128,,จ๊อกแจ๊กหลินฮุนตอน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411908/637219255046088391-story.jpg,5,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,128,
4020,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411908/637219255046088391-story.jpg,5,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,128,,จ๊อกแจ๊กหลินฮุนตอน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411910/637219255734507532-story.jpg,4,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,186,
4021,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411910/637219255734507532-story.jpg,4,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,186,,จ๊อกแจ๊กหลินฮุนตอน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411908/637219255046088391-story.jpg,5,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,128,
4022,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411910/637219255734507532-story.jpg,4,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,186,,จ๊อกแจ๊กหลินฮุนตอน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/411910/637219255734507532-story.jpg,4,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,NC #จ๊อกแจ๊กหลินฮุน ตอน 7 เจ้านาย,186,
4023,pimpidar,นิยาย y,3,จบ,30,https://cdn-th.tunwalai.net/files/story/411971/637219323678419769-story.jpg,5,"พี่น้องบน,BNyoung,Bnior,ปมนยอง,Brethren",Brethren #พี่น้องบน [Mpreg],"10,894",,พี่น้องบน,pimpidar,นิยาย y,3,จบ,30,https://cdn-th.tunwalai.net/files/story/411971/637219323678419769-story.jpg,5,"พี่น้องบน,BNyoung,Bnior,ปมนยอง,Brethren",Brethren #พี่น้องบน [Mpreg],"10,894",
4024,ไนท์พิ้ง,นิยาย y,0,,8,https://cdn-th.tunwalai.net/files/story/412610/637220371806736384-story.jpg,4,#หลงเดล,#หลงเดล (Mpreg),817,,หลงเดล,ไนท์พิ้ง,นิยาย y,0,,8,https://cdn-th.tunwalai.net/files/story/412610/637220371806736384-story.jpg,4,#หลงเดล,#หลงเดล (Mpreg),817,
4025,ชินนามี (CinnaMee.),นิยาย y,34,จบ,20,https://cdn-th.tunwalai.net/files/story/413124/637221170002083033-story.jpg,49,#นายเอกสาว #18+ #cinnamee,#ฝากผัวไว้กับตุ๊ด,"37,237",,ฝากผัวไว้กับตุ๊ด,ชินนามี (CinnaMee.),นิยาย y,34,จบ,20,https://cdn-th.tunwalai.net/files/story/413124/637221170002083033-story.jpg,49,#นายเอกสาว #18+ #cinnamee,#ฝากผัวไว้กับตุ๊ด,"37,237",
4026,แนนน,นิยาย y,0,,5,https://cdn-th.tunwalai.net/files/story/413658/637222051087176218-story.jpg,23,,#จุ๊บแทน | KookV,514,,จุ๊บแทน,แนนน,นิยาย y,0,,5,https://cdn-th.tunwalai.net/files/story/413658/637222051087176218-story.jpg,23,,#จุ๊บแทน | KookV,514,
4027,HiMeMOE,นิยาย y,4,,4,https://cdn-th.tunwalai.net/files/story/413700/637222078206411439-story.jpg,14,ปีนี้กูจะผอม,bye bye my fat #ปีนี้กูจะผอม(สนพ.ลิชต์),617,,ปีนี้กูจะผอม,HiMeMOE,นิยาย y,4,,4,https://cdn-th.tunwalai.net/files/story/413700/637222078206411439-story.jpg,14,ปีนี้กูจะผอม,bye bye my fat #ปีนี้กูจะผอม(สนพ.ลิชต์),617,
4028,ไม่สวยหน้าเหมือนหมาค่ะ,นิยาย y,0,,4,https://cdn-th.tunwalai.net/files/story/413946/637222421588545613-story.jpg,4,"Kookv,ชอบริน",#ชอบริน KOOKV,300,,ชอบริน,ไม่สวยหน้าเหมือนหมาค่ะ,นิยาย y,0,,4,https://cdn-th.tunwalai.net/files/story/413946/637222421588545613-story.jpg,4,"Kookv,ชอบริน",#ชอบริน KOOKV,300,
4029,K.Khim,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/414127/637222914087359205-story.jpg,3,"markbam,got7",NC Because you are the man of my dreams#เพราะคุณคือชายในฝันของผม,198,,เพราะคุณคือชายในฝันของผม,K.Khim,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/414127/637222914087359205-story.jpg,3,"markbam,got7",NC Because you are the man of my dreams#เพราะคุณคือชายในฝันของผม,198,
4030,_Dexlo_,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/414158/637222824256009812-story.jpg,3,"yaoi,y,เสือวิน,พี่เสือ,น้องวิน,BL,ชายรักชาย,ชายชาย,NC,Nc",รักนะครับ พี่รู้ไหม#เสืออย่าแกล้งน้อง,191,รักนะครับพี่รู้ไหม,เสืออย่าแกล้งน้อง,_Dexlo_,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/414158/637222824256009812-story.jpg,3,"yaoi,y,เสือวิน,พี่เสือ,น้องวิน,BL,ชายรักชาย,ชายชาย,NC,Nc",รักนะครับ พี่รู้ไหม#เสืออย่าแกล้งน้อง,191,รักนะครับพี่รู้ไหม
4031,ปั้นฝัน,นิยาย y,0,,5,https://cdn-th.tunwalai.net/files/story/414178/637222827765355042-story.jpg,3,,"เรื่อง(เรา)เล่าของ ""นายปลัด""#นายปลัดที่ไม่แปลว่าเป็นปลัด",651,เรื่อง,นายปลัดที่ไม่แปลว่าเป็นปลัด,ปั้นฝัน,นิยาย y,0,,5,https://cdn-th.tunwalai.net/files/story/414178/637222827765355042-story.jpg,3,,"เรื่อง(เรา)เล่าของ ""นายปลัด""#นายปลัดที่ไม่แปลว่าเป็นปลัด",651,เรื่อง
4032,Maysaya,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/414394/637234835801883038-story.jpg,7,"Y,Yaoi",#เทนxบาส,785,,เทน,Maysaya,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/414394/637234835801883038-story.jpg,7,"Y,Yaoi",#เทนxบาส,785,
4033,กิมจิ 김치,นิยาย y,1,,18,https://cdn-th.tunwalai.net/files/story/414496/637223468402947962-story.jpg,6,",jaedo,BigBossStyle",my boss |#jaedo|#BigBossStyle ทยอยแก้คำผิดอยู่จ้า,"2,303",,ทยอยแก้คำผิดอยู่จ้า,กิมจิ 김치,นิยาย y,1,,18,https://cdn-th.tunwalai.net/files/story/414496/637223468402947962-story.jpg,6,",jaedo,BigBossStyle",my boss |#jaedo|#BigBossStyle ทยอยแก้คำผิดอยู่จ้า,"2,303",
4034,K_Kate_K,นิยาย y,13,จบ,11,https://cdn-th.tunwalai.net/files/story/414508/637223508339300458-story.jpg,54,"ทาสรักมาเฟีย,มาร์คแบม,แบมแบม,มาร์คต้วน,markbam,ficmarkbam0704,yaio,ชายรักชาย,ชายชาย,เคะท้องได้ ,ฟิคสั้น",ทาสรักมาเฟียnc18+ #ฟิคสั้น,"19,093",ทาสรักมาเฟีย,ฟิคสั้น,K_Kate_K,นิยาย y,13,จบ,11,https://cdn-th.tunwalai.net/files/story/414508/637223508339300458-story.jpg,54,"ทาสรักมาเฟีย,มาร์คแบม,แบมแบม,มาร์คต้วน,markbam,ficmarkbam0704,yaio,ชายรักชาย,ชายชาย,เคะท้องได้ ,ฟิคสั้น",ทาสรักมาเฟียnc18+ #ฟิคสั้น,"19,093",ทาสรักมาเฟีย
4035,K_Kate_K,นิยาย y,13,จบ,11,https://cdn-th.tunwalai.net/files/story/414508/637223508339300458-story.jpg,54,"ทาสรักมาเฟีย,มาร์คแบม,แบมแบม,มาร์คต้วน,markbam,ficmarkbam0704,yaio,ชายรักชาย,ชายชาย,เคะท้องได้ ,ฟิคสั้น",ทาสรักมาเฟียnc18+ #ฟิคสั้น,"19,093",ทาสรักมาเฟีย,ฟิคสั้น,bambam,นิยาย y,0,,7,https://cdn-th.tunwalai.net/files/story/455053/637419652387143755-story.jpg,0,"TNT,nc,y,tf,yaoi",#ฟิคสั้น​nc,"1,073",
4036,bambam,นิยาย y,0,,7,https://cdn-th.tunwalai.net/files/story/455053/637419652387143755-story.jpg,0,"TNT,nc,y,tf,yaoi",#ฟิคสั้น​nc,"1,073",,ฟิคสั้น,K_Kate_K,นิยาย y,13,จบ,11,https://cdn-th.tunwalai.net/files/story/414508/637223508339300458-story.jpg,54,"ทาสรักมาเฟีย,มาร์คแบม,แบมแบม,มาร์คต้วน,markbam,ficmarkbam0704,yaio,ชายรักชาย,ชายชาย,เคะท้องได้ ,ฟิคสั้น",ทาสรักมาเฟียnc18+ #ฟิคสั้น,"19,093",ทาสรักมาเฟีย
4037,bambam,นิยาย y,0,,7,https://cdn-th.tunwalai.net/files/story/455053/637419652387143755-story.jpg,0,"TNT,nc,y,tf,yaoi",#ฟิคสั้น​nc,"1,073",,ฟิคสั้น,bambam,นิยาย y,0,,7,https://cdn-th.tunwalai.net/files/story/455053/637419652387143755-story.jpg,0,"TNT,nc,y,tf,yaoi",#ฟิคสั้น​nc,"1,073",
4038,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/414514/637223501635760649-story.jpg,7,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,393,,คิดแนบหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/414514/637223501635760649-story.jpg,7,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,393,
4039,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/414514/637223501635760649-story.jpg,7,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,393,,คิดแนบหลินฮุน,paengyx,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/415829/637225475713832475-story.jpg,7,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,289,
4040,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/414514/637223501635760649-story.jpg,7,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,393,,คิดแนบหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/416961/637227048741403466-story.jpg,6,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,330,
4041,paengyx,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/415829/637225475713832475-story.jpg,7,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,289,,คิดแนบหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/414514/637223501635760649-story.jpg,7,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,393,
4042,paengyx,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/415829/637225475713832475-story.jpg,7,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,289,,คิดแนบหลินฮุน,paengyx,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/415829/637225475713832475-story.jpg,7,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,289,
4043,paengyx,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/415829/637225475713832475-story.jpg,7,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,289,,คิดแนบหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/416961/637227048741403466-story.jpg,6,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,330,
4044,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/416961/637227048741403466-story.jpg,6,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,330,,คิดแนบหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/414514/637223501635760649-story.jpg,7,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,NC #คิดแนบหลินฮุน #หลินฮุน ตอน 2 ดื้อ,393,
4045,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/416961/637227048741403466-story.jpg,6,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,330,,คิดแนบหลินฮุน,paengyx,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/415829/637225475713832475-story.jpg,7,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,NC Kidnap #คิดแนบหลินฮุน #หลินฮุน ตอน 5 รักษาแผล,289,
4046,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/416961/637227048741403466-story.jpg,6,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,330,,คิดแนบหลินฮุน,paengyx,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/416961/637227048741403466-story.jpg,6,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,Special NC #คิดแนบหลินฮุน #หลินฮุน ตอน 8 หลาน,330,
4047,แกรนด์เด๋อ,นิยาย y,0,,3,https://cdn-th.tunwalai.net/files/story/414641/637223703249770036-story.jpg,2,,[CUT] #ปรมะ,634,,ปรมะ,แกรนด์เด๋อ,นิยาย y,0,,3,https://cdn-th.tunwalai.net/files/story/414641/637223703249770036-story.jpg,2,,[CUT] #ปรมะ,634,
4048,SSDouble,นิยาย y,23,,21,https://cdn-th.tunwalai.net/files/story/415338/637434666669152909-story.jpg,58,#ชินเตชินกูจะจับมึงกด#มาเฟีย#วาย,#กำลังปรับปรุงอย่าพึ่งอ่าน  อย่าฆ่าผมเลยผมกลัวแล้ว,"19,157",,กำลังปรับปรุงอย่าพึ่งอ่านอย่าฆ่าผมเลยผมกลัวแล้ว,SSDouble,นิยาย y,23,,21,https://cdn-th.tunwalai.net/files/story/415338/637434666669152909-story.jpg,58,#ชินเตชินกูจะจับมึงกด#มาเฟีย#วาย,#กำลังปรับปรุงอย่าพึ่งอ่าน  อย่าฆ่าผมเลยผมกลัวแล้ว,"19,157",
4049,แนนน,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/417517/637227934118560178-story.jpg,5,เมฆหมอกของอาทิตย์,รักคุณอีกครั้ง [Love you again] #เมฆหมอกของอาทิตย์,165,รักคุณอีกครั้ง,เมฆหมอกของอาทิตย์,แนนน,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/417517/637227934118560178-story.jpg,5,เมฆหมอกของอาทิตย์,รักคุณอีกครั้ง [Love you again] #เมฆหมอกของอาทิตย์,165,รักคุณอีกครั้ง
4050,Kwnnkul,นิยาย y,0,,16,https://cdn-th.tunwalai.net/files/story/418103/637228886198066040-story.jpg,50,"นิยายวาย, มหาลัย, โรแมนติก, คทากร, อารมณ์ดี, วินเฟิร์ส, แอบรัก, วัยรุ่น",Shine your mind #ควงคทากร,"1,204",,ควงคทากร,Kwnnkul,นิยาย y,0,,16,https://cdn-th.tunwalai.net/files/story/418103/637228886198066040-story.jpg,50,"นิยายวาย, มหาลัย, โรแมนติก, คทากร, อารมณ์ดี, วินเฟิร์ส, แอบรัก, วัยรุ่น",Shine your mind #ควงคทากร,"1,204",
4051,Broccoli_,นิยาย y,0,จบ,10,https://cdn-th.tunwalai.net/files/story/418112/637228972976939113-story.jpg,3,"เช่เติร์ด,9x9,9by9,ปอร์เช่,เติร์ด,ต่อตัน,เจเจมส์",(9x9) i wanna be with u — #เช่เติร์ด,94,,เช่เติร์ด,Broccoli_,นิยาย y,0,จบ,10,https://cdn-th.tunwalai.net/files/story/418112/637228972976939113-story.jpg,3,"เช่เติร์ด,9x9,9by9,ปอร์เช่,เติร์ด,ต่อตัน,เจเจมส์",(9x9) i wanna be with u — #เช่เติร์ด,94,
