,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
417,musty.t,นิยาย Boy Love Lovely Room,1,“ต้านเกิดมาสิบเก้าปียังไม่เคยเห็นใครหน้าหนาเท่าพี่เลยว่ะ”,2,จบ,0.0,https://cdn.readawrite.com/articles/2548/2547722/thumbnail/,1.0,"ต้านเอ้ย,Boy Love/Yaoi,นิยายวาย,ตลก",วิศวะคล้อง(ใจ)ถาปัตย์ #ต้านเอ้ย,https://www.readawrite.com/a/z1oer2,12,วิศวะคล้อง,ต้านเอ้ย
418,HOT PINK II,นิยาย Boy Love Lovely Room,96,ถือคติในการใช้ชีวิตที่ว่า 'ผมก็ห้าวหมดแหละครับ ยกเว้นตอนแมลงสาบบิน' เป็นมาเฟียแล้วมันยังไง มาเฟียแล้,373,จบ,1.0,https://cdn.readawrite.com/articles/2555/2554047/thumbnail/,72.0,"คุณโฬมน่ะเป็นมาเฟีย,Boy Love/Yaoi,18+,นิยายโรแมนติก,ฟีลกู้ดจัดๆ,คุณโฬม,ห้าวเหยียน",อย่าบอกใครนะว่าผมน่ารัก #คุณโฬมน่ะเป็นมาเฟีย,https://www.readawrite.com/a/z1ojwr,"1,742",อย่าบอกใครนะว่าผมน่ารัก,คุณโฬมน่ะเป็นมาเฟีย
419,KIMMASOO,นิยาย Boy Love Lovely Room,0,เมื่อความห่างไกลทำให้เขาทั้งสองได้มาเจอกันโดยบังเอิญ,0,จบ,2.0,https://cdn.readawrite.com/articles/2560/2559735/thumbnail/,0.0,เซียนเก้า,ไกลเป็นใกล้ #เซียนเก้า,https://www.readawrite.com/a/z1ooka,17,ไกลเป็นใกล้,เซียนเก้า
420,ika kaaaaa,นิยาย Boy Love Lovely Room,1,รวมเรื่องสั้นลีไวเอเรน,2,จบ,1.0,https://cdn.readawrite.com/articles/2561/2560068/thumbnail/,1.0,"18+,SM,Mpreg,นิยายรัก,นิยายวาย,ตลก,Boy Love/Yaoi,นิยายโรแมนติก,โรงเรียน,นิยายแฟนตาซี,ซาตาน,ซุปตาร์,Erotic",รวม #Riren #ลีไวxเอเรน,https://www.readawrite.com/a/z1oots,90,รวม,ลีไว
421,ปั้น Pan,นิยาย Boy Love Secret Room,0,ผมเป็นโรคกลัวน้ำ ยิ่งทะเลยิ่งแล้วใหญ่ เเต่จุดเริ่มต้นเริ่มขึ้นจาก'น้ำ',1,จบ,0.0,https://cdn.readawrite.com/articles/2564/2563697/thumbnail/,0.0,"นิยายวาย,bl,นายเอกขาว,พระเอกหล่อ,เคะท้องได้   Mpreg",ซอกคอขาว#อัลสิบสาม,https://www.readawrite.com/a/z1orsh,16,ซอกคอขาว,อัลสิบสาม
422,N O B E L,นิยาย Boy Love Secret Room,0,"""น้องครับ ขายไหมครับ"" ใครจะไปรู้ว่าการตอบตกลงคำชวนเพียงครั้งเดียงจะเปลี่ยนชีวิตผมไปตลอดกาล",1,จบ,1.0,https://cdn.readawrite.com/articles/2531/2530342/thumbnail/,0.0,,ไอเด็กขายน้ำ| #ตองแบม,https://www.readawrite.com/a/z1o0kh,75,ไอเด็กขายน้ำ,ตองแบม
423,คูมชายยามตะวัน,นิยาย Boy Love Secret Room,1,โชคชะตาของเขา❌ผม#omegaverse(ตระกูลฤดีดรากร): นิยาย Boy Love Secret Room,4,จบ,1.0,https://cdn.readawrite.com/articles/2532/2531410/thumbnail/,1.0,"omegaverse,ตระกูลฤดีดรากร,คู่โชคชะตา",โชคชะตาของเขา❌ผม#omegaverse(ตระกูลฤดีดรากร),https://www.readawrite.com/a/z1o1g0,152,โชคชะตาของเขา,ตระกูลฤดีดรากร
424,D\'DARREN,นิยาย Boy Love Lovely Room,5,แม่เคยบอกผมว่าเมื่อเราตกหลุมรักใครสักคนจะทำให้เรามองโลกได้ต่างไปจากเดิม ผมไม่เคยที่จะเข้าใจมัน จนผมไ,7,จบ,3.0,https://cdn.readawrite.com/articles/2536/2535924/thumbnail/,5.0,"Boy Love/Yaoi,นิยายวาย,ชีวิตประจำวัน,คาเฟ่,เรื่อยๆ,อบอุ่นหัวใจ,ไม่ดราม่า,กาแฟ,ร้านกาแฟ,วาย,Feel good",MY \'DEAR แด่คุณความรัก#คุณยิ้มสวยของโคลว์,https://www.readawrite.com/a/z1o54y,158,แด่คุณความรัก,คุณยิ้มสวยของโคลว์
425,MistDirection,นิยาย Boy Love Lovely Room,7,จิตใจมนุษย์คือสิ่งที่ลึกลับซับซ้อนที่สุดบนโลกใบนี้ ภายใต้รอยยิ้มอันแสนสดใส คุณจะล่วงรู้ได้อย่างไรว่า,12,จบ,1.0,https://cdn.readawrite.com/articles/2539/2538596/thumbnail/,5.0,"ป๋อจ้าน,หวังอี้ป๋อ,เซียวจ้าน,หลุมดำปจ",[ป๋อจ้าน] The dark side #หลุมดำปจ,https://www.readawrite.com/a/z1o7bb,196,ป๋อจ้าน,หลุมดำปจ
426,mewmira,นิยาย Boy Love Lovely Room,1,ธีรีน จะรีเทิร์นหรือเปล่า ความรู้สึกครั้งนี้ใครจะเป็นคนรีเทิร์นก่อนกัน ความรักธีรีน จะรีเทิร์นเป็นแบ,0,จบ,1.0,https://cdn.readawrite.com/articles/2540/2539372/thumbnail/,1.0,"ชายรักชาย,ธีรีน,อย่ารีเทิร์น",โปรดธีรีน(อย่า)รีเทิร์น | #ธีรีน,https://www.readawrite.com/a/z1o7xh,21,โปรดธีรีน,ธีรีน
427,Tartkhai,นิยาย Boy Love Lovely Room,779,'ซูเซียว'องค์ชายสามเเห่งเเคว้นเมาเมาผู้ถูกขนานนามว่ารูปโฉมงดงาม ทว่าความจริงเเล้วเขาเป็นลูกเเมวเเสนน,"2,723",จบ,42.0,https://cdn.readawrite.com/articles/1517/1516096/thumbnail/,360,"นิยายวาย,นิยายวายจีนโบราณ,Boy Love/Yaoi,น่ารัก,หวาน,ย้อนยุค,นิยายจีน",[猫猫]จื่อเถิงบุปผาม่วงเเห่งเเคว้นเมาเมา (Mpreg) #มังเเกว,https://www.readawrite.com/a/z10cm1,"165,551",จื่อเถิงบุปผาม่วงเเห่งเเคว้นเมาเมา,มังเเกว
428,เจ้าหญิงของเขา,นิยาย Boy Love Lovely Room,2,"(ทดลองอ่าน) ""น่ารักนะเราอ่ะ"" ""ต้องหล่อสิ"" ""น่ารักครับ"" นิยายน่ารักที่จะทำให้ทุกคนหลง(รัก)",5,จบ,9.0,https://cdn.readawrite.com/articles/1519/1518813/thumbnail/,2,Boy love / Yaoi,หลง(รัก) Fall in love #หลงฟ้าดาว,https://www.readawrite.com/a/z10etn,546,หลง,หลงฟ้าดาว
429,littlebit_,นิยาย Boy Love Secret Room,32,ฉากCut #Secretary คุณเลขา: นิยาย Boy Love Secret Room,83,จบ,2.0,https://cdn.readawrite.com/articles/1520/1519260/thumbnail/,15,,ฉากCut #Secretary คุณเลขา,https://www.readawrite.com/a/z10f7f,"9,764",ฉาก,คุณเลขา
430,littlebit_,นิยาย Boy Love Secret Room,36,ฉากCut #เบเบ้หนักใจ 3p: นิยาย Boy Love Secret Room,92,จบ,3.0,https://cdn.readawrite.com/articles/1520/1519291/thumbnail/,21,,ฉากCut #เบเบ้หนักใจ 3p,https://www.readawrite.com/a/z10f8b,"13,467",ฉาก,เบเบ้หนักใจ
431,after-life,นิยาย Boy Love Lovely Room,88,อาชีพหลักผมคือรักษาคนให้หายจากความเจ็บปวด อาชีพรองผมคือปลิดชีพคน ถ้าจะให้ผมไปฆ่าเขา ผมจะทำให้เขาหายจ,230,จบ,17.0,https://cdn.readawrite.com/articles/1530/1529673/thumbnail/,31,"พอร์ชพินอิน,มาเฟีย,หมอ,นักฆ่า,Boy Love/Yaoi",[Yaoi] l\'m a killer นักฆ่ามาเฟีย #แต่ผมจะไม่ฆ่าคุณ,https://www.readawrite.com/a/z10nox,"9,160",นักฆ่ามาเฟีย,แต่ผมจะไม่ฆ่าคุณ
432,VanilaSyrup,นิยาย Boy Love Lovely Room,7,"""เธอ"" ""เธอ ครับ"" ""พี่... เรียกผมหรอครับ"" ""ครับ พี่เรียกเธอนั้นแหละ""",21,จบ,9.0,https://cdn.readawrite.com/articles/1530/1529880/thumbnail/,3,"จอมทัพยู,ฟีลกูด",เธอครับ #จอมทัพยู,https://www.readawrite.com/a/z10nuu,696,เธอครับ,จอมทัพยู
433,Uncountable me.,นิยาย Boy Love Secret Room,12,หนุ่มน้อยไฟ(ราคะ)แรงหนีพ่อแม่กลับมาอยู่ไทยเพื่อหวังจะใช้ชีวิตแบบที่ไม่ต้องปิดบังรสนิยมทางเพศ กลับมาเ,63,จบ,4.0,https://cdn.readawrite.com/articles/1531/1530669/thumbnail/,9,"Boy Love/Yaoi,นิยายวาย,18+,นิยายรัก,เคะยั่ว,เมะซึน,กินเด็ก,เมียเด็ก,รักต่างวัย",ติดหมอน #ที่ไม่ได้แปลว่าขี้เซา #แต่แปลว่าขี้เxา,https://www.readawrite.com/a/z10oie,"2,048",ติดหมอน,ที่ไม่ได้แปลว่าขี้เซา
434,FD-DAY,นิยาย Boy Love Lovely Room,6,ถ้าเอาใจมาทดแทนได้ มึงก็เอาใจมึงมาสิ - โอห์ม แต่คุณกับผมไม่ได้มีนิติสัมพันธ์อะไรกัน ทำไมผมต้องทำตามท,27,จบ,1.0,https://cdn.readawrite.com/articles/1533/1532477/thumbnail/,5,"นิยายวาย,นิยายรักวัยรุ่น,วิศวะ,นิติ,นิยายสั้น,เนื้อเรื่องสบายๆไม่เครียด",เกียร์คั่นประมวลฯ #โอห์มขุน,https://www.readawrite.com/a/z10q02,"2,819",เกียร์คั่นประมวลฯ,โอห์มขุน
435,pap_ko,นิยาย Boy Love Secret Room,586,"""เจ่เจ้ อีเจ๊ เจ๊ๆๆ คุณแม่ พี่สาว""","1,206",จบ,30.0,https://cdn.readawrite.com/articles/1535/1534551/thumbnail/,220,"Boy Love/Yaoi,ผัวออกสาว",ศาสดาแห่งลัทธิผัวออกสาว(END) #เจ๊เพียงผัวมาก,https://www.readawrite.com/a/z10rob,"77,231",ศาสดาแห่งลัทธิผัวออกสาว,เจ๊เพียงผัวมาก
436,mamamon,นิยาย Boy Love Lovely Room,945,ผมเป็นเคยนักล่า แต่ตอนนี้ผมเลิกแล้ว เรื่องคาวๆผมอยากยุ่งนักหรอก ถ้าไม่ใช่เพราะเขา ผมคงไม่ต้องกลับมาส,"1,114",จบ,32.0,https://cdn.readawrite.com/articles/1543/1542315/thumbnail/,189,"นิยายรัก,18+,ดราม่า,Boy Love/Yaoi,นิยายวาย,นิยายโรแมนติก,มหาวิทยาลัย,หมอ,ตลก",Hunter ล่ารักร้าย (#ยูฮันเตอร์),https://www.readawrite.com/a/z10y15,"68,575",ล่ารักร้าย,ยูฮันเตอร์
437,Tuskam0l​,นิยาย Boy Love Lovely Room,341,เขากับการเกิดใหม่อีกครั้งในร่างของชายหนุ่มอายุ17ปีที่มีภูมิหลังครุมเคลือ​แบบสุดๆจนน่าปวดหัว แต่เเล้ว,659,จบ,38.0,https://cdn.readawrite.com/articles/1543/1542585/thumbnail/,113,"ไอดอล,ซูเปอร์สตาร์,ซุปตาร์,idol,ดารา,Yaoi,ยาโอย,ยาโออิ,นิกส์​ที่เเท้ทรู,วายสเตชั่น",เกิดใหม่​ครั้งนี้​ ​ผม​จะเป็น​\'ไอดอล\' #นิกส์ที่แท้ทรู,https://www.readawrite.com/a/z10y8u,"35,745",เกิดใหม่,นิกส์ที่แท้ทรู
438,Malisoblue•,นิยาย Boy Love Lovely Room,0,ผมไม่เคยที่จะคิดเป็นสตอล์คเกอร์เลยสักนิด!! แต่ไอเพื่อนตัวดีนี่สิ ชอบลากผมไปทำอะไรแบบนี้ด้วยทุกที เป็,2,จบ,1.0,https://cdn.readawrite.com/articles/1502/1501727/thumbnail/,0,"นักแคสเกม,คุณพระอาทิตย์,เกม",คุณครับ อย่าตีผม ผมเป็นแค่แพะรับบาป #คุณพระอาทิตย์ของซัน,https://www.readawrite.com/a/z100vh,69,คุณครับอย่าตีผมผมเป็นแค่แพะรับบาป,คุณพระอาทิตย์ของซัน
439,Whale52hz,นิยาย Boy Love Lovely Room,0,อยู่ๆก็ดันเจอพี่ชายสมัยเด็กที่ไปเรียนเมืองนอกแบบไม่กล่าวลาเป็นเวลา6ปี พอเจออีกเจอพี่มันทักว่า &ldquo,1,จบ,0.0,https://cdn.readawrite.com/articles/1502/1501718/thumbnail/,0,,00:00 (zero o’clock) ณ เวลาศูนย์นาฬิกา #ศูนย์นาฬิกา,https://www.readawrite.com/a/z100v8,118,ณเวลาศูนย์นาฬิกา,ศูนย์นาฬิกา
440,ยัยพะยูน,นิยาย Boy Love Lovely Room,6,เมื่อการสูญเสียของรักของผม กลายเป็นตัวกำหนดโชคชะตาให้กลับมารักษามันไว้คงเดิมอีกครั้ง แต่หากการสูญเสี,27,จบ,4.0,https://cdn.readawrite.com/articles/1503/1502504/thumbnail/,6,"Boy Love/Yaoi,ดราม่า,นิยายรัก,นิยายวาย,นิยายโรแมนติก,มหาวิทยาลัย,วิศวะ",[ทิศตะวันตก] #วาคินพิสุทธิ์,https://www.readawrite.com/a/z101io,760,ทิศตะวันตก,วาคินพิสุทธิ์
441,yeoukitsune,นิยาย Boy Love Lovely Room,8,"ก็อย่างที่เขาว่าไว้ ""เวลาโกรธให้..กุ๊ก!!""",26,จบ,2.0,https://cdn.readawrite.com/articles/1503/1502626/thumbnail/,7,"ทำอาหาร,กุ๊กไลฟ์",เวลาโกรธให้ กุ๊ก [Gook Channel] #กุ๊กไลฟ์,https://www.readawrite.com/a/z101m6,584,เวลาโกรธให้กุ๊ก,กุ๊กไลฟ์
442,สาวน้อยผู้เล่าเรื่อง,นิยาย Boy Love Lovely Room,31,พ่อบ้านที่ดีต้องสามารถเติมเต็มความปรารถนาเจ้านายได้ทุกรูปแบบ ต้องมีความสามารถต้องมีสกิลและที่สำคัญต้,113,จบ,2.0,https://cdn.readawrite.com/articles/1504/1503701/thumbnail/,24,"Boy Love/Yaoi,นิยายแฟนตาซี,พ่อบ้าน,ระบบ,18+,นิยายวาย",ระบบพ่อบ้านจัดส่งถึงที่ (#พ่อบ้านที่ดี),https://www.readawrite.com/a/z102hv,"1,515",ระบบพ่อบ้านจัดส่งถึงที่,พ่อบ้านที่ดี
443,คุณย่า ย.ยักษ์,นิยาย Boy Love Lovely Room,1,ผมมีเพื่อนอยู่คนนึง ไม่มีใครมองเห็นเขาเพราะ....เขาเป็นเพียงเพื่อนในจินตนาการของผม,0,จบ,0.0,https://cdn.readawrite.com/articles/1507/1506147/thumbnail/,1,"Boy Love/Yaoi,นิยายวาย,โรงเรียน,มหาวิทยาลัย",-เพื่อนผมพวกเขาไม่เห็น- #ปราชญ์ของนพ,https://www.readawrite.com/a/z104hr,16,เพื่อนผมพวกเขาไม่เห็น,ปราชญ์ของนพ
444,littlebit_,นิยาย Boy Love Secret Room,34,,143,จบ,3.0,https://cdn.readawrite.com/articles/1508/1507018/thumbnail/,23,,ฉากCut #น้องจอมทัพของพี่ทาร์ต,https://www.readawrite.com/a/z1057n,"15,935",ฉาก,น้องจอมทัพของพี่ทาร์ต
445,อีจิ๋ว,นิยาย Boy Love Secret Room,344,เมื่อผมรู้ตัวว่าผมนั้นเป็นโอเมก้าคนเดียวในโรงเรียนชายล้วน อะไรจะเกิดขึ้นบ้างก็ไม่รู้,"1,593",จบ,15.0,https://cdn.readawrite.com/articles/1509/1508370/thumbnail/,207,"omegaverse,bl",ผมเป็นโอเมก้าคนเดียวในโรงเรียนชายล้วน #โอเมก้าเวิร์ส ฉีกกฏนิดหน่อย,https://www.readawrite.com/a/z106ba,"136,074",ผมเป็นโอเมก้าคนเดียวในโรงเรียนชายล้วน,โอเมก้าเวิร์สฉีกกฏนิดหน่อย
446,สาววาย ชายได้ชาย กูต้องโห่,นิยาย Boy Love Secret Room,31,???,43,จบ,0.0,https://cdn.readawrite.com/articles/1512/1511880/thumbnail/,29,นิยายรักวัยรุ่น,ก็เมียผมเด็ด #สาววาย,https://www.readawrite.com/a/z1096k,"1,071",ก็เมียผมเด็ด,สาววาย
447,cincere,นิยาย Boy Love Lovely Room,"4,823",เรื่องไม่คาดคิดระหว่างถูกสั่งให้ WFH คือการที่เขาค้นพบความจริงว่าเพื่อนบ้านรั้วติดกันเป็นเจ้านายของเ,"11,230",จบ,23.0,https://cdn.readawrite.com/articles/1569/1568455/thumbnail/,"1,952","บอสข้างบ้าน,นิยายวาย,Boy Love/Yaoi,slice of life",[เปิดให้อ่านถึง 28/02] #บอสข้างบ้าน [สนพ.Hermit Books],https://www.readawrite.com/a/z11kd0,"485,409",เปิดให้อ่านถึง,บอสข้างบ้าน
448,ศีกร,นิยาย Boy Love Secret Room,2,รับน้องก็ไม่เข้า ชมรมอย่าหวังเจอ คอนเสิร์ตแทบไม่เฉียดเข้าใกล้ การเข้าสังคมคือติดลบ แต่เพื่อเฮียตี๋ยอ,8,จบ,9.0,https://cdn.readawrite.com/articles/1576/1576000/thumbnail/,1,"Boy Love/Yaoi,นิยายวาย,ตลก,สายอ่อย",โซ้ยตี๋ไม่มีเพื่อน #ตี๋ของเฮีย,https://www.readawrite.com/a/z11qik,293,โซ้ยตี๋ไม่มีเพื่อน,ตี๋ของเฮีย
449,justmepim.,นิยาย Boy Love Lovely Room,3,ธีร์มันต้องมีการันต์รู้ไหม,4,จบ,3.0,https://cdn.readawrite.com/articles/1577/1576471/thumbnail/,2,"Boy Love/Yaoi,ธีร์มีการันต์",ธี ร์ มี ก า รั น ต์ #ธีร์มีการันต์,https://www.readawrite.com/a/z11qw1,310,ธีร์มีการันต์,ธีร์มีการันต์
450,luckydreamer,นิยาย Boy Love Secret Room,426,"รวมเรื่องสั้น omegaverse คำเตือน ⚠️mpreg, knotting,NTR,underage,size kink,dirty talks,non con,bdsm,s",943,จบ,19.0,https://cdn.readawrite.com/articles/1586/1585035/thumbnail/,148,"omegaverse,bl,#Mpreg,Knotting,NTR,Size Kink,non-con,bdsm,Bestiality,Sextoy,dub-con,Boy Love/Yaoi,pwpเรมิ,Erotic",(BL) รวม reminisce - omegaverse #pwpเรมิ,https://www.readawrite.com/a/z11xvp,"66,300",รวม,เรมิ
451,ม่านตะวัน,นิยาย Boy Love Secret Room,5,ผมเคยได้ยินมาตลอดว่าปัญหาแม่เลี้ยงกับลูกเลี้ยงส่วนใหญ่แล้วจะเข้ากันไม่ค่อยได้ แล้วทำไมพอกับตัวผมที่เ,16,จบ,4.0,https://cdn.readawrite.com/articles/1546/1545415/thumbnail/,3,"ฮ่าวเซวียน,ควานเฉิง,ปินซิง,เซวียนหยาง,ซ่งจี้หยาง,ป๋อจ้าน",เขา...ในกลุ่มโจร #พันธะเลือดร้อน(เซวียนหยาง),https://www.readawrite.com/a/z111jp,"1,365",เขาในกลุ่มโจร,พันธะเลือดร้อน
452,ร เรือในมหาสมุท,นิยาย Boy Love Lovely Room,49,เงือกไซฟอสว่ายน้ำในทะเลอยู่ดีๆ ก็ถูกตักใส่ถังน้ำมันใบใหญ่ ยกขึ้นมาบนเรือ ยังไม่ทันจะได้ด่าไอ้หน้าไหน,49,จบ,1.0,https://cdn.readawrite.com/articles/1549/1548700/thumbnail/,41,,เขี้ยวกัดเกล็ด #ไซฟอสลูคัส,https://www.readawrite.com/a/z1148k,"1,335",เขี้ยวกัดเกล็ด,ไซฟอสลูคัส
453,ยมทูตล่องหน,นิยาย Boy Love Lovely Room,2,เรื่องราวของ รุ่นพี่ปี4คณะดุริยางคศิลป์ ที่จ้องจะกิน น้อนปี2คณะมัณฑนศิลป์ลองเข้ามาอ่านเเละลุ้นไปพร้อ,9,จบ,13.0,https://cdn.readawrite.com/articles/1550/1549906/thumbnail/,2,"เเฟนจีน,นิยายวาย",Aesthete คนคลั่งรัก #เเฟนจีน,https://www.readawrite.com/a/z11581,368,คนคลั่งรัก,เเฟนจีน
454,เมษา,นิยาย Boy Love Lovely Room,0,ได้แต่บอกรักเธอเพียงแค่ข้างเดียว. เพ้อเจ้อ-ALARM9,0,จบ,0.0,https://cdn.readawrite.com/articles/1606/1605361/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,ดราม่า,นิยายโรแมนติก,ตลก,โรงเรียน,เซย์เลิฟยูว",บอก.รัก.คุณ | #เซย์เลิฟยูว,https://www.readawrite.com/a/z12fhg,23,บอกรักคุณ,เซย์เลิฟยูว
455,Saikaxox,นิยาย Boy Love Lovely Room,6,จากที่มีแต่คนเอาใจ ต้องกลายมาเป็นฝ่ายที่เอาใจคนอื่นบ้าง ไม่สิ...แค่แมวสองตัวก็เกินพอแล้ว,45,จบ,0.0,https://cdn.readawrite.com/articles/1607/1606589/thumbnail/,6,"คุณอุ่นอย่าดื้อ,ทาสแมว,ขุนพล,คุณอุ่น,ขุนพลทาสแมว,นิยายวาย,นิยายวายแนะนำ,Boy love / Yaoi / ชายรักชาย,#yaoi #ชายชาย #ชxช #นิยายวาย #นิยายชายชาย #BL #Mpreg,ขุนพลคนทาสแมว,Boy Love/Yaoi,นิยายโรแมนติก,นิยายรัก,Mpreg",ทาสแมว #คุณอุ่นอย่าดื้อ YAOI,https://www.readawrite.com/a/z12ghj,498,ทาสแมว,คุณอุ่นอย่าดื้อ
456,ดาวพลูโตที่สวยมาก,นิยาย Boy Love Secret Room,6,‘คุณหนูอย่าทำแบบนี้สิครับผมจะทนไม่ไหวแล้วนะ’ ‘พี่ก็อย่าทนสิฮะ ทำหนูเลย’,35,จบ,2.0,https://cdn.readawrite.com/articles/1607/1606772/thumbnail/,3,"ทะเลอย่าอ่อย,ทะเลคราม",บอดี้การ์ด(ผัว)ของทะเล #ทะเลอย่าอ่อย,https://www.readawrite.com/a/z12gmr,"1,228",บอดี้การ์ด,ทะเลอย่าอ่อย
457,อายโซน,นิยาย Boy Love Lovely Room,19,"""มึงอย่าใจร้ายกับกูนักเลย กว่ากูจะรวบรวมความกล้ามาสารภาพกับมึงได้ กูรวบรวมมาตั้ง8ปีเลยนะ"" //ฟิลกู๊ดโ",34,จบ,17.0,https://cdn.readawrite.com/articles/1612/1611755/thumbnail/,10,"Boy Love/Yaoi,นิยายวาย,นิยายโรแมนติก,มหาวิทยาลัย,วิศวะ",เพื่อนคนหนึ่งแอบรักมึง | #วาเมล,https://www.readawrite.com/a/z12kp5,"1,863",เพื่อนคนหนึ่งแอบรักมึง,วาเมล
458,THEKAM,นิยาย Boy Love Lovely Room,1,"""วิศวะตัวร้ายกับนายสารพัดช่าง"" ทิศที่ไม่มีวันบรรจบกันก็เหมือนกับเราสองคนที่ไม่เคยลงรอยกันสักที",19,จบ,2.0,https://cdn.readawrite.com/articles/1612/1611796/thumbnail/,1,"Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก",วิศวะตัวร้ายกับนายสารพัดช่าง#ทิศเหนือทิศใต้,https://www.readawrite.com/a/z12kqb,380,วิศวะตัวร้ายกับนายสารพัดช่าง,ทิศเหนือทิศใต้
459,ckxzt,นิยาย Boy Love Secret Room,0,เรื่องราวของ 'ณัฐวัฒน์' หรือ 'ภีม' ที่วัยเยาว์เคยอาศัยอยู่รั้วบ้านตระกูลใหญ่อย่างมหัทธนวงศ์สกุล และเ,1,จบ,0.0,https://cdn.readawrite.com/articles/1612/1611030/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,ดราม่า",หนีไปไอ่หนู #ดลไม่หนี,https://www.readawrite.com/a/z12k4f,23,หนีไปไอ่หนู,ดลไม่หนี
460,LadyYuly,นิยาย Boy Love Lovely Room,387,‘พี่เจๆ อยู่ห้องปะ’ [อยู่] [ดึกป่านนี้มึงจะให้กูไปไหนล่ะ] ‘จะไปซื้อน้ำที่เซเว่น ไป,808,จบ,29.0,https://cdn.readawrite.com/articles/1624/1623120/thumbnail/,150,"feelgood,Boy Love/Yaoi,นิยายวาย,นิยายรัก,นิยายโรแมนติก",จะไปซื้อน้ำที่เซเว่น #ไปช่วยยกน้ำหน่อยดิ yaoi,https://www.readawrite.com/a/z12tyu,"30,939",จะไปซื้อน้ำที่เซเว่น,ไปช่วยยกน้ำหน่อยดิ
461,Mintchocchip,นิยาย Boy Love Lovely Room,4,ฉายาของ ปัน จิตวรากุล คือ ชายกลาง หรือคนที่ไม่ได้มีความสามารถโดดเด่นในด้านใดด้านหนึ่ง เขาใช้ชีวิตเรี,7,จบ,1.0,https://cdn.readawrite.com/articles/1623/1622118/thumbnail/,3,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,มหาวิทยาลัย,ชายกลาง,พี่ปันน้ำเปล่า",ช า ย ก ล า ง #พี่ปันน้ำเปล่า,https://www.readawrite.com/a/z12t68,243,ชายกลาง,พี่ปันน้ำเปล่า
462,benjaminforty,นิยาย Boy Love Lovely Room,8,บาริสต้าหนุ่มกับผีออกัสต้องมาอยู่ร่วมหลังคาเดียวกันเพราะเจ้าตัวดันพลั้งปากบอกรักออกัสก่อนเขาตายแค่หน,6,จบ,3.0,https://cdn.readawrite.com/articles/1593/1592305/thumbnail/,4,"เงิน​ออกัส,ทีมเงินออกัส,ทีมเงินออกัสเป็นอมตะ,เงิน,ออกัส,นิยายแฟนตาซี,นิยายวาย,นิยายรัก,Boy Love/Yaoi,18+",ผีในห้องผมชื่อออกัส #ทีมเงินออกัส,https://www.readawrite.com/a/z124tf,302,ผีในห้องผมชื่อออกัส,ทีมเงินออกัส
463,แมวบ้าน,นิยาย Boy Love Lovely Room,6,ในเมื่อชาติที่แล้วข้าต้องเสียโอกาสในการมีสามี เพราะไอพระเจ้าเฮงซวยนั่น ลืม! ย้ำว่ามันลืมผูกด้ายแดงใ,9,จบ,1.0,https://cdn.readawrite.com/articles/1594/1593296/thumbnail/,3,"Boy Love/Yaoi,นิยายแฟนตาซี,นิยายวาย,พี่พินอิน,น้องคอปเปอร์,หาผัว,น้องครับมาเป็นผัวพี่มั้ย",ผมจะมีหลัวครับ #น้องครับมาเป็นผัวพี่มั้ย,https://www.readawrite.com/a/z125mq,114,ผมจะมีหลัวครับ,น้องครับมาเป็นผัวพี่มั้ย
464,Momaysmayy,นิยาย Boy Love Lovely Room,11,"""มันจะใช้เวลาเท่าไหร่อย่างเร็วที่สุดในการที่จะตกหลุมรักคนคนนึง"" เขาเงยหน้าขึ้นมาสบตาผม กระพริบตาหนึ่",7,จบ,6.0,https://cdn.readawrite.com/articles/1643/1642596/thumbnail/,3,"Boy Love/Yaoi,นิยายวาย,พรุ่งนี้ของพุด",พรุ่งนี้มาไวกว่าที่คิด #พรุ่งนี้ของพุด,https://www.readawrite.com/a/z13avb,374,พรุ่งนี้มาไวกว่าที่คิด,พรุ่งนี้ของพุด
465,Bearyears,นิยาย Boy Love Secret Room,3,อารมณ์ชั่ววูบน่ะมันไม่ได้เกิดกันง่ายๆหรอกนะนอกจากคนที่ชื่อ'คิง',3,จบ,1.0,https://cdn.readawrite.com/articles/1646/1645140/thumbnail/,2,"อิโรติก,คิงมีน,ชั่ววูบ,Boy Love/Yaoi,Yaoi18+,นิยายวาย",ชั่ววูบ#คิงมีน{yaoi},https://www.readawrite.com/a/z13cy0,314,ชั่ววูบ,คิงมีน
466,Tartkhai,นิยาย Boy Love Lovely Room,"1,029",โบตั๋นขาวว่ากันว่าหมายถึงการเเต่งงาน เเต่สำหรับข้ามันหมายถึงตัวเจ้าเพียงคนเดียว...,"2,597",จบ,42.0,https://cdn.readawrite.com/articles/1649/1648183/thumbnail/,350,"นิยานวาย,นิยายวายจีนโบราณ,เเมว,ทาสเเมว",(Pre- Order) [猫猫]โบตั๋นขาวขององค์ชายใหญ่ (Mpreg) #เเมวบ่าว,https://www.readawrite.com/a/z13ffx,"160,095",โบตั๋นขาวขององค์ชายใหญ่,เเมวบ่าว
